id,days,mature,views,partner,new_id,language
42910070,1986,FALSE,196,FALSE,152,English
61573865,1629,TRUE,3615,FALSE,153,English
32244100,2256,TRUE,2887,FALSE,154,English
40386950,2049,FALSE,221,FALSE,155,English
52167049,1782,FALSE,25032,FALSE,156,English
67207565,1516,FALSE,798,FALSE,157,English
46373336,1910,TRUE,3315,FALSE,158,English
26823406,2490,TRUE,1861,FALSE,159,English
37082521,2182,FALSE,25671,FALSE,160,English
91668893,1239,TRUE,5724,FALSE,161,English
18596254,2856,FALSE,11398,FALSE,162,English
38977953,2109,TRUE,20887,FALSE,163,English
21217698,2764,FALSE,2157,FALSE,164,English
54739363,1736,TRUE,9946,FALSE,165,English
54739364,1736,FALSE,20516537,TRUE,166,English
153780645,542,TRUE,59820,FALSE,167,English
148425457,597,TRUE,3004,FALSE,168,English
71713192,1405,FALSE,1613,FALSE,169,English
70779305,1495,TRUE,1144,FALSE,170,English
115966379,970,TRUE,3279,FALSE,171,English
38175148,2122,FALSE,2190,FALSE,172,English
88444290,1276,FALSE,25099,FALSE,173,English
79582621,1370,TRUE,93801,TRUE,174,English
63373744,1597,FALSE,53054,FALSE,175,English
41828786,2023,TRUE,23826,FALSE,176,English
59113907,1669,TRUE,20612,FALSE,177,English
102777268,1116,FALSE,1737497,TRUE,178,English
116474293,957,FALSE,572,FALSE,179,English
133988791,764,TRUE,6329,FALSE,180,English
160743498,480,FALSE,1276,FALSE,181,English
92750271,1225,TRUE,35539,TRUE,182,English
57377217,1694,FALSE,22917,FALSE,183,English
79397314,1371,FALSE,159774,FALSE,184,English
75104712,1374,FALSE,4115,FALSE,185,English
25280971,2563,FALSE,2627053,TRUE,186,English
37560398,2157,FALSE,33670,FALSE,187,English
26165720,2523,TRUE,6316,FALSE,188,English
118407641,945,TRUE,123252,FALSE,189,English
62783962,1608,TRUE,21996,FALSE,190,English
46088667,1910,TRUE,4606,FALSE,191,English
20763130,2782,TRUE,1406,FALSE,192,English
17433059,2897,TRUE,1529,FALSE,193,English
182113702,329,TRUE,7508,FALSE,194,English
46547430,1901,TRUE,1149,FALSE,195,English
114983399,954,TRUE,618,FALSE,196,English
24183272,2612,TRUE,13655,FALSE,197,English
41894378,2011,TRUE,12329,FALSE,198,English
72168077,1470,FALSE,9700,FALSE,199,English
131039726,802,FALSE,13199,FALSE,200,English
56852980,1689,TRUE,8250,FALSE,201,English
135610869,733,FALSE,44242,TRUE,202,English
23855611,2621,FALSE,760,FALSE,203,English
161087996,478,FALSE,633,FALSE,204,English
53508490,1756,TRUE,15300,FALSE,205,English
133019684,770,FALSE,744,FALSE,206,English
138314240,685,FALSE,328,FALSE,207,English
25838082,2539,TRUE,4483,FALSE,208,English
82690567,1336,FALSE,1675,FALSE,209,English
49152520,1818,FALSE,2967,FALSE,210,English
66028041,1555,TRUE,57107,FALSE,211,English
50364938,1794,FALSE,912,FALSE,212,English
136140862,731,FALSE,349,FALSE,213,English
139641362,695,TRUE,20685,FALSE,214,English
29049363,2399,TRUE,11451,FALSE,215,English
149897748,582,TRUE,10934,FALSE,216,English
57213461,1696,TRUE,7745,FALSE,217,English
64815193,1551,FALSE,113,FALSE,218,English
23921179,2621,TRUE,6395,FALSE,219,English
82772513,1330,FALSE,2759,FALSE,220,English
1285019,3687,FALSE,1284,FALSE,221,English
122765860,897,TRUE,698,FALSE,222,English
51446313,1794,TRUE,2719,FALSE,223,English
64746930,1558,TRUE,3380,FALSE,224,English
37470767,2166,FALSE,758,FALSE,225,English
82674224,1335,FALSE,1163,FALSE,226,English
41845303,2019,FALSE,1125,FALSE,227,English
30114362,2358,FALSE,651829,TRUE,228,English
67879483,1533,FALSE,2672,FALSE,229,English
84099644,1321,FALSE,6598,FALSE,230,English
58780426,1672,TRUE,17206,FALSE,231,English
177357374,366,TRUE,763,FALSE,232,English
40719797,2055,TRUE,11047,FALSE,233,English
97763904,1170,FALSE,4482,FALSE,234,English
138166852,647,TRUE,1268,FALSE,235,English
51839558,1787,FALSE,1756,FALSE,236,English
7275079,3374,FALSE,1027237,TRUE,237,English
94601801,1203,TRUE,26310,FALSE,238,English
20502899,2795,FALSE,692602,TRUE,239,English
137265740,725,TRUE,1725,FALSE,240,English
209027661,199,TRUE,24916,FALSE,241,English
31982160,2283,FALSE,1567,FALSE,242,English
80544337,1359,TRUE,19238,FALSE,243,English
99598930,1150,TRUE,4256,FALSE,244,English
49037909,1852,TRUE,1146,FALSE,245,English
48759384,1859,FALSE,1258,FALSE,246,English
192954971,255,TRUE,2341,FALSE,247,English
111166048,1016,TRUE,4234,FALSE,248,English
97206885,1175,FALSE,635287,TRUE,249,English
110805608,949,FALSE,216,FALSE,250,English
44368490,1955,FALSE,5764,FALSE,251,English
31228524,2269,FALSE,3443,FALSE,252,English
56951405,1699,FALSE,26501,FALSE,253,English
142099056,665,TRUE,1929,FALSE,254,English
23167601,2659,TRUE,118691,FALSE,255,English
133104244,769,FALSE,857,FALSE,256,English
1234937,3720,FALSE,13545,FALSE,257,English
87458425,1287,FALSE,3824,FALSE,258,English
70632058,1498,TRUE,12311,FALSE,259,English
48693886,1858,FALSE,1094,FALSE,260,English
23593604,2638,FALSE,75857,FALSE,261,English
40643350,2057,FALSE,4168,FALSE,262,English
21272001,2760,TRUE,4966,FALSE,263,English
26968712,2445,FALSE,83,FALSE,264,English
56672907,1701,TRUE,1394,FALSE,265,English
81625744,1332,FALSE,812,FALSE,266,English
92703512,1219,TRUE,13538,FALSE,267,English
175904195,374,TRUE,4158,FALSE,268,English
40026774,2074,FALSE,17066,FALSE,269,English
41894551,1985,FALSE,760,FALSE,270,English
174944180,385,TRUE,231,FALSE,271,English
60129948,1566,FALSE,988,FALSE,272,English
109118110,1021,TRUE,1320,FALSE,273,English
44958367,1941,FALSE,8019,FALSE,274,English
75236000,1427,FALSE,5795,FALSE,275,English
40086299,2071,FALSE,1835,FALSE,276,English
41025649,1991,TRUE,1813,FALSE,277,English
26395304,2509,FALSE,46990,FALSE,278,English
102564521,1118,FALSE,994,FALSE,279,English
151044778,569,TRUE,3022,FALSE,280,English
89359019,1261,FALSE,2782,FALSE,281,English
131416750,798,TRUE,4721,FALSE,282,English
117298632,957,TRUE,22740,FALSE,283,English
19530418,2799,FALSE,4845,FALSE,284,English
70795958,1419,FALSE,452,FALSE,285,English
60268660,1651,FALSE,13152,FALSE,286,English
23202591,2661,FALSE,82213,FALSE,287,English
43483836,1979,FALSE,257,FALSE,288,English
72237757,1465,FALSE,1510,FALSE,289,English
44188351,1950,TRUE,22651,FALSE,290,English
45892288,1920,TRUE,159230,FALSE,291,English
44827329,1732,TRUE,1615,FALSE,292,English
152857377,551,FALSE,6020,FALSE,293,English
19661513,2821,FALSE,10210,FALSE,294,English
59319310,1651,FALSE,894,FALSE,295,English
122831563,881,FALSE,174,FALSE,296,English
41992908,2019,FALSE,7698,FALSE,297,English
72909518,1459,TRUE,2520,FALSE,298,English
56410833,1707,TRUE,3000,FALSE,299,English
76825299,1396,FALSE,8935,FALSE,300,English
21119702,2768,TRUE,7854,FALSE,301,English
38355672,2133,TRUE,15716,FALSE,302,English
136774361,555,FALSE,103,FALSE,303,English
49070810,1849,TRUE,4621,FALSE,304,English
143898063,645,FALSE,3488,FALSE,305,English
115622622,972,TRUE,6747,FALSE,306,English
27198176,2453,FALSE,1157,FALSE,307,English
60130019,1653,FALSE,64,FALSE,308,English
29475556,2384,TRUE,2809,FALSE,309,English
37191091,2177,TRUE,396484,TRUE,310,English
85541610,1298,FALSE,5016,FALSE,311,English
47235820,1891,TRUE,6326,FALSE,312,English
105855794,1061,FALSE,233,FALSE,313,English
25625326,2547,TRUE,8902,FALSE,314,English
69550832,1512,FALSE,2416,FALSE,315,English
144278259,637,TRUE,1623,FALSE,316,English
51610358,1791,TRUE,3670,FALSE,317,English
86934264,1287,TRUE,1524,FALSE,318,English
75683284,1420,TRUE,43483,FALSE,319,English
91882235,1233,TRUE,1694,FALSE,320,English
31785725,2292,TRUE,3800,FALSE,321,English
175588094,380,TRUE,7137,FALSE,322,English
147768063,603,FALSE,1422,FALSE,323,English
60621568,1642,TRUE,2781,FALSE,324,English
29655809,2358,TRUE,2231,FALSE,325,English
13233251,3039,TRUE,115054,FALSE,326,English
177324804,365,FALSE,3822,FALSE,327,English
27926657,2443,TRUE,805,FALSE,328,English
59998985,1654,FALSE,13337,FALSE,329,English
94749452,1202,TRUE,10476,FALSE,330,English
20431629,2796,TRUE,1261,FALSE,331,English
41894670,2010,TRUE,21840,FALSE,332,English
41468687,2030,TRUE,2767113,FALSE,333,English
24675088,2587,TRUE,72518,FALSE,334,English
70288145,1421,TRUE,2217,FALSE,335,English
80708370,1356,TRUE,4899,FALSE,336,English
135332630,747,FALSE,273,FALSE,337,English
29590296,2371,FALSE,26791,FALSE,338,English
44433540,1953,TRUE,66005,FALSE,339,English
90096411,1259,TRUE,8830,FALSE,340,English
134136605,764,TRUE,8309,FALSE,341,English
35701534,2239,FALSE,98782,FALSE,342,English
43778851,1971,TRUE,283878,TRUE,343,English
87458597,1284,TRUE,3882,FALSE,344,English
114574119,984,TRUE,1507,FALSE,345,English
130532136,808,TRUE,16163,FALSE,346,English
163853788,399,TRUE,339,FALSE,347,English
31294251,2236,FALSE,1763,FALSE,348,English
62260012,1619,TRUE,2975,FALSE,349,English
40829741,2038,FALSE,1374,FALSE,350,English
82854702,1329,TRUE,384,FALSE,351,English
133464879,766,TRUE,4040,FALSE,352,English
21807925,2735,TRUE,4323,FALSE,353,English
129647414,819,TRUE,90231,FALSE,354,English
27509561,2458,TRUE,11167,FALSE,355,English
76940090,1402,FALSE,16601,FALSE,356,English
47871455,1879,FALSE,6603,FALSE,357,English
31933244,2288,TRUE,241076,FALSE,358,English
51413822,1796,TRUE,24322,FALSE,359,English
137626433,720,TRUE,12413,FALSE,360,English
63439688,1578,TRUE,938,FALSE,361,English
11289417,3124,TRUE,6915,FALSE,362,English
82641738,1336,TRUE,63600,TRUE,363,English
124486475,878,TRUE,24484,FALSE,364,English
127226340,844,FALSE,18029,FALSE,365,English
58262351,1647,TRUE,2046,FALSE,366,English
71437112,1485,TRUE,5855,FALSE,367,English
23102290,2667,TRUE,3934182,TRUE,368,English
151257939,568,FALSE,984,FALSE,369,English
57606996,1691,TRUE,691375,TRUE,370,English
41072100,1978,TRUE,3746,FALSE,371,English
100451163,1145,TRUE,89261,FALSE,372,English
60621660,1644,FALSE,169291,TRUE,373,English
39338845,2096,TRUE,3943,FALSE,374,English
116147040,968,TRUE,4523,FALSE,375,English
39158629,2081,FALSE,6349,FALSE,376,English
24232808,2609,FALSE,4130,FALSE,377,English
47891306,1878,TRUE,24626,FALSE,378,English
39224173,2098,FALSE,1246,FALSE,379,English
21332849,2757,TRUE,9486,FALSE,380,English
96453492,1180,TRUE,389,FALSE,381,English
95783742,1190,TRUE,4827,FALSE,382,English
1065847,3714,TRUE,6210,FALSE,383,English
139430719,698,TRUE,982,FALSE,384,English
73810812,1433,FALSE,5861,FALSE,385,English
147686274,606,TRUE,1062941,TRUE,386,English
81396611,1349,FALSE,2759,FALSE,387,English
42140548,2015,TRUE,915,FALSE,388,English
189301640,278,FALSE,633,FALSE,389,English
95404937,1190,TRUE,28251,FALSE,390,English
45745035,1923,FALSE,5686,FALSE,391,English
28001164,2434,TRUE,17975,FALSE,392,English
31009602,2322,TRUE,12175,FALSE,393,English
53101458,1764,TRUE,37356,FALSE,394,English
47842195,1871,TRUE,4366,FALSE,395,English
18154395,2878,FALSE,285463,TRUE,396,English
171688860,411,TRUE,46546,FALSE,397,English
29660765,2359,TRUE,421,FALSE,398,English
95765407,1185,TRUE,95409,FALSE,399,English
64324514,1545,TRUE,7178,FALSE,400,English
37569443,2162,TRUE,160579,TRUE,401,English
16384934,2720,FALSE,1435,FALSE,402,English
92963751,1220,TRUE,2052,FALSE,403,English
152880042,540,TRUE,3989,FALSE,404,English
149922867,582,TRUE,6960,FALSE,405,English
171459501,412,TRUE,17827,FALSE,406,English
51577780,1792,TRUE,4883,FALSE,407,English
81715358,1346,TRUE,40911,FALSE,408,English
71271350,1488,TRUE,31067,FALSE,409,English
44483511,1952,TRUE,58468,FALSE,410,English
153355197,545,TRUE,6191,FALSE,411,English
141427647,674,TRUE,10429,FALSE,412,English
43664324,1973,TRUE,57649,FALSE,413,English
36504519,2205,FALSE,23702,FALSE,414,English
163840969,459,FALSE,8905,FALSE,415,English
103912951,1090,TRUE,1108,FALSE,416,English
195423053,245,FALSE,2348,FALSE,417,English
116114390,967,TRUE,23241,FALSE,418,English
68142039,1494,TRUE,861,FALSE,419,English
43008985,1965,FALSE,1916,FALSE,420,English
195052506,199,TRUE,647,FALSE,421,English
152765403,552,FALSE,41082,FALSE,422,English
64734174,1551,TRUE,5790,FALSE,423,English
9667552,3208,TRUE,11532,FALSE,424,English
36930535,2111,TRUE,56,FALSE,425,English
68387818,1520,FALSE,3461,FALSE,426,English
196527085,238,FALSE,219,FALSE,427,English
24560631,2585,FALSE,2268,FALSE,428,English
106382328,1063,FALSE,693,FALSE,429,English
107283449,1061,TRUE,54872,FALSE,430,English
65373180,1560,FALSE,3452,FALSE,431,English
52475392,1776,FALSE,9662,FALSE,432,English
149554178,586,TRUE,11147,FALSE,433,English
144737285,624,FALSE,420,FALSE,434,English
66012168,1554,TRUE,5476,FALSE,435,English
160384009,483,FALSE,2006,FALSE,436,English
28820491,2408,TRUE,3645,FALSE,437,English
94307340,1207,TRUE,209,FALSE,438,English
41387021,2036,FALSE,6151,FALSE,439,English
23692303,2629,FALSE,13327,FALSE,440,English
85885969,1299,TRUE,44830,FALSE,441,English
61332456,1628,FALSE,401,FALSE,442,English
45384726,1897,FALSE,5334,FALSE,443,English
180487194,342,FALSE,1301,FALSE,444,English
57443358,1692,FALSE,210,FALSE,445,English
35996704,2225,TRUE,2612,FALSE,446,English
47827803,1880,TRUE,23779,FALSE,447,English
42730533,2000,TRUE,53756,FALSE,448,English
57508902,1692,FALSE,44824,FALSE,449,English
53068841,1763,TRUE,2274,FALSE,450,English
58049579,1685,TRUE,31952,FALSE,451,English
17400877,2899,TRUE,798479,TRUE,452,English
131269678,794,FALSE,804,FALSE,453,English
142284296,663,TRUE,21523,FALSE,454,English
136627251,729,TRUE,496,FALSE,455,English
99124276,1156,FALSE,10356,FALSE,456,English
41255993,2039,FALSE,6747,FALSE,457,English
58541114,1676,FALSE,71555,FALSE,458,English
35685436,2239,FALSE,9904,FALSE,459,English
120620095,920,TRUE,6591,FALSE,460,English
87475264,1287,TRUE,1590,FALSE,461,English
59163713,1669,FALSE,4855,FALSE,462,English
118801475,940,FALSE,1080,FALSE,463,English
110773317,1019,TRUE,3225,FALSE,464,English
32277575,2275,TRUE,33500,FALSE,465,English
53822538,1752,FALSE,833750,TRUE,466,English
143115339,653,FALSE,7341,FALSE,467,English
22643788,2687,TRUE,5299,FALSE,468,English
124617805,876,TRUE,15018,FALSE,469,English
57099343,1672,FALSE,393,FALSE,470,English
85312596,1304,TRUE,37874,FALSE,471,English
73991253,1444,TRUE,38593,FALSE,472,English
81577049,1313,FALSE,1191,FALSE,473,English
76806865,1404,TRUE,97012,FALSE,474,English
65389659,1563,FALSE,1310,FALSE,475,English
66585693,1546,FALSE,2932,FALSE,476,English
145900641,620,TRUE,244,FALSE,477,English
27149411,2475,FALSE,1651,FALSE,478,English
37586022,2162,TRUE,17126,FALSE,479,English
25150568,2569,FALSE,6678,FALSE,480,English
141935722,666,FALSE,15740,FALSE,481,English
171869292,400,FALSE,621,FALSE,482,English
45859949,1910,TRUE,4414,FALSE,483,English
159973565,487,FALSE,4086,FALSE,484,English
8488048,3301,FALSE,3761906,TRUE,485,English
156632178,518,FALSE,4977,FALSE,486,English
63030391,1603,TRUE,6335,FALSE,487,English
48350329,1863,TRUE,4516,FALSE,488,English
143819903,646,TRUE,5870,FALSE,489,English
46006444,1916,TRUE,28420,FALSE,490,English
104840870,1010,TRUE,8851,FALSE,491,English
69340012,1499,FALSE,78,FALSE,492,English
40404107,2063,TRUE,1455362,TRUE,493,English
138331282,710,FALSE,9073,FALSE,494,English
125240468,867,TRUE,3650,FALSE,495,English
51168405,1781,FALSE,946,FALSE,496,English
121914519,908,TRUE,10995,FALSE,497,English
42370201,2009,TRUE,71772,FALSE,498,English
140788891,676,FALSE,481,FALSE,499,English
131040412,774,TRUE,1291,FALSE,500,English
30606493,2282,FALSE,4929,FALSE,501,English
25085088,2573,FALSE,463721,TRUE,502,English
128435362,831,FALSE,4661,FALSE,503,English
123552935,889,TRUE,2238,FALSE,504,English
123864233,864,TRUE,373,FALSE,505,English
37340330,2170,FALSE,6247,FALSE,506,English
16336045,2928,TRUE,1073282,TRUE,507,English
123295261,893,FALSE,15748,FALSE,508,English
65979570,1541,TRUE,3590,FALSE,509,English
172704947,392,FALSE,3394,FALSE,510,English
87594526,1282,FALSE,14207,FALSE,511,English
107562169,1047,TRUE,6556,FALSE,512,English
89048251,1253,TRUE,408,FALSE,513,English
82183356,1314,FALSE,238,FALSE,514,English
84362431,1318,TRUE,7065,FALSE,515,English
106972354,1064,TRUE,367,FALSE,516,English
209634500,197,TRUE,1609,FALSE,517,English
166905029,442,FALSE,599,FALSE,518,English
46407884,1902,FALSE,31245,FALSE,519,English
192277367,263,TRUE,6752,FALSE,520,English
40912077,2039,TRUE,684,FALSE,521,English
29754574,2360,TRUE,2079,FALSE,522,English
51872975,1774,TRUE,36032,FALSE,523,English
38077649,2141,FALSE,4048,FALSE,524,English
196461778,236,FALSE,886,FALSE,525,English
120587476,923,TRUE,27482,FALSE,526,English
60425434,1649,FALSE,13919,FALSE,527,English
82881402,1334,TRUE,2976,FALSE,528,English
42385617,1996,TRUE,3254,FALSE,529,English
146932968,615,TRUE,2359,FALSE,530,English
108798162,1041,FALSE,870,FALSE,531,English
84264174,1319,TRUE,13168,FALSE,532,English
109489021,1033,TRUE,6457,FALSE,533,English
42894576,1985,FALSE,766,FALSE,534,English
62407921,1613,TRUE,9322,FALSE,535,English
185238771,306,TRUE,3543,FALSE,536,English
42861813,1990,TRUE,272,FALSE,537,English
56952058,1697,TRUE,11174,FALSE,538,English
84855680,1306,FALSE,1459,FALSE,539,English
26559751,2504,TRUE,8151,FALSE,540,English
122701064,898,TRUE,11271,FALSE,541,English
82429193,1339,TRUE,10528,FALSE,542,English
177505546,364,FALSE,3143,FALSE,543,English
30934283,2313,FALSE,1224,FALSE,544,English
37162675,2178,TRUE,54833,FALSE,545,English
73630992,1449,TRUE,116863,FALSE,546,English
24266008,2602,TRUE,18099,FALSE,547,English
78316826,1365,FALSE,1714,FALSE,548,English
81036571,1353,TRUE,3433,FALSE,549,English
53593373,1752,FALSE,1801,FALSE,550,English
11420958,3120,FALSE,8646,FALSE,551,English
31410332,2308,TRUE,2145,FALSE,552,English
153016306,549,TRUE,61224,FALSE,553,English
109118754,1038,FALSE,4610,FALSE,554,English
63063333,1602,FALSE,59305,FALSE,555,English
25265452,2520,TRUE,337,FALSE,556,English
58459437,1679,TRUE,636,FALSE,557,English
85787953,1301,TRUE,19610,FALSE,558,English
21349688,2757,TRUE,21286,FALSE,559,English
10093882,3185,TRUE,8702,FALSE,560,English
51873083,1782,FALSE,8556,FALSE,561,English
160515391,470,FALSE,640,FALSE,562,English
24364352,2601,TRUE,5778,FALSE,563,English
55952705,1709,FALSE,3447,FALSE,564,English
182108385,329,TRUE,4052,FALSE,565,English
56034633,1710,TRUE,6516,FALSE,566,English
38618442,2122,FALSE,179494,TRUE,567,English
40764748,2053,FALSE,4860,FALSE,568,English
28640592,2415,TRUE,7223,FALSE,569,English
109954386,1026,TRUE,31425,FALSE,570,English
142542164,659,TRUE,2578,FALSE,571,English
89228630,1269,FALSE,8954,FALSE,572,English
90457431,1252,TRUE,33644,FALSE,573,English
27837784,2446,TRUE,550,FALSE,574,English
81085785,1354,FALSE,3956,FALSE,575,English
27788634,2447,TRUE,798,FALSE,576,English
41289051,2028,FALSE,6069,FALSE,577,English
108954972,1040,FALSE,2401,FALSE,578,English
28902752,2393,TRUE,8989,FALSE,579,English
183403873,319,FALSE,2444,FALSE,580,English
100484450,1145,FALSE,19383016,TRUE,581,English
22938981,2675,FALSE,138969,FALSE,582,English
93455721,1210,TRUE,3287,FALSE,583,English
31540586,2303,FALSE,1641929,FALSE,584,English
93013355,1220,FALSE,5748,FALSE,585,English
86748050,1294,TRUE,6248,FALSE,586,English
36111728,2222,FALSE,578723,FALSE,587,English
29099377,2398,TRUE,4291,FALSE,588,English
73024885,1443,TRUE,469,FALSE,589,English
7718262,3324,TRUE,18577,FALSE,590,English
