id,days,mature,views,partner,new_id,language
92690071,1226,FALSE,103130,FALSE,3035,Russian
53524709,1757,TRUE,19571,FALSE,3339,Russian
100447542,1136,FALSE,1426,FALSE,278,Russian
51912452,1785,FALSE,7455,FALSE,4240,Russian
119963087,927,FALSE,1107,FALSE,2460,Russian
65168462,1568,FALSE,143051,FALSE,3475,Russian
151135380,569,FALSE,6757,FALSE,688,Russian
144893228,634,FALSE,121814,FALSE,700,Russian
15569644,2950,FALSE,3300,FALSE,2549,Russian
47291178,1875,FALSE,2793,FALSE,409,Russian
46521201,1886,FALSE,1240,FALSE,3708,Russian
85027393,1310,FALSE,4345,FALSE,4091,Russian
46250738,1684,TRUE,3738,FALSE,3643,Russian
183650432,317,FALSE,3849,FALSE,1151,Russian
25204391,2559,TRUE,10686,FALSE,3041,Russian
88691518,1275,FALSE,147179,FALSE,2620,Russian
100565906,1144,FALSE,32809,FALSE,2736,Russian
92634057,1224,FALSE,1748,FALSE,3759,Russian
41939376,2021,FALSE,5258,FALSE,2384,Russian
75555245,1422,TRUE,2426,FALSE,1364,Russian
96826397,1178,TRUE,42069,FALSE,3313,Russian
102795878,1113,FALSE,5241,FALSE,1403,Russian
119654839,932,FALSE,77386,FALSE,1311,Russian
122070427,907,FALSE,17510,FALSE,224,Russian
26363757,2506,TRUE,101144,FALSE,998,Russian
51328413,1797,FALSE,71078,FALSE,2904,Russian
29167204,2396,FALSE,17227,FALSE,1945,Russian
114702566,982,FALSE,7792,FALSE,720,Russian
26559811,2497,FALSE,5230,FALSE,711,Russian
81524508,1349,FALSE,42251,FALSE,3107,Russian
160968274,477,FALSE,4087,FALSE,1933,Russian
39635366,2087,FALSE,4557540,TRUE,3484,Russian
144905933,632,FALSE,10506,FALSE,3065,Russian
114301790,986,FALSE,146545,FALSE,3697,Russian
72744943,1464,FALSE,23357,FALSE,4375,Russian
82384413,1333,FALSE,100662,FALSE,2971,Russian
134732776,755,TRUE,5297,FALSE,556,Russian
196658531,237,FALSE,5217,FALSE,729,Russian
183900670,311,TRUE,1170,FALSE,3783,Russian
58432140,918,TRUE,388,FALSE,4280,Russian
73477451,1452,TRUE,2474219,TRUE,1779,Russian
72904321,1427,FALSE,53420,FALSE,1964,Russian
102439380,1120,TRUE,18216,FALSE,3474,Russian
83812335,1324,FALSE,39466,FALSE,1199,Russian
174017592,391,FALSE,5946,FALSE,1212,Russian
127862641,837,FALSE,1235,FALSE,1000,Russian
116884448,961,FALSE,9795,FALSE,527,Russian
118953594,939,TRUE,8859,FALSE,3015,Russian
64113935,1585,FALSE,217563,FALSE,1742,Russian
154949802,531,FALSE,2812,FALSE,3311,Russian
116425781,956,FALSE,5207,FALSE,576,Russian
53373898,1761,FALSE,531103,TRUE,1585,Russian
115404816,974,FALSE,9570,FALSE,2182,Russian
44906851,1942,FALSE,3764,FALSE,3409,Russian
137052070,728,TRUE,921893,FALSE,4334,Russian
108167908,1022,FALSE,1957,FALSE,398,Russian
92439575,1229,FALSE,3824,FALSE,558,Russian
84028012,1322,FALSE,16304,FALSE,1406,Russian
86938117,1292,FALSE,6751,FALSE,1621,Russian
22846763,2683,TRUE,752756,FALSE,3961,Russian
100918285,1140,FALSE,225225,TRUE,550,Russian
88238521,1280,FALSE,3870,FALSE,1313,Russian
80070057,1364,FALSE,6688,FALSE,774,Russian
37837631,2151,FALSE,44875,FALSE,3682,Russian
161742691,446,FALSE,862,FALSE,2747,Russian
77263984,1397,FALSE,1445978,TRUE,2750,Russian
160397082,482,TRUE,9694,FALSE,3105,Russian
31089107,2317,FALSE,20143,FALSE,253,Russian
72318406,1470,FALSE,5196,FALSE,2511,Russian
32906995,2214,FALSE,12854,FALSE,4231,Russian
41204256,2041,FALSE,10037,FALSE,3523,Russian
74688438,1435,FALSE,63213,FALSE,1042,Russian
24470443,2599,TRUE,130255,FALSE,501,Russian
58787030,1674,FALSE,41280,FALSE,3388,Russian
127855161,837,FALSE,32797,FALSE,1382,Russian
100680519,1143,TRUE,361092,TRUE,2649,Russian
176152072,228,FALSE,225,FALSE,4094,Russian
96187937,1176,FALSE,1928,FALSE,2974,Russian
133900385,768,FALSE,43029,FALSE,1136,Russian
52310009,1772,FALSE,2058,FALSE,2167,Russian
100440529,1122,FALSE,4579,FALSE,3471,Russian
152399921,555,FALSE,17771,FALSE,3903,Russian
41998308,2019,FALSE,3555,FALSE,2074,Russian
172906398,403,FALSE,6222,FALSE,3178,Russian
105940834,1075,TRUE,17298,FALSE,994,Russian
14198160,2996,FALSE,46838,FALSE,756,Russian
84510149,1274,TRUE,4202,FALSE,791,Russian
30642364,2316,FALSE,82230,FALSE,2266,Russian
114599463,981,FALSE,60969,FALSE,839,Russian
50129449,1825,FALSE,18178,FALSE,1374,Russian
144613456,637,TRUE,9283,FALSE,261,Russian
108522293,1045,FALSE,6681,FALSE,1511,Russian
141935973,667,TRUE,323784,TRUE,731,Russian
89008028,1267,TRUE,14071,FALSE,1831,Russian
172431326,406,FALSE,5305,FALSE,3216,Russian
179291366,350,TRUE,3571,FALSE,2598,Russian
27954235,2442,FALSE,5832967,TRUE,459,Russian
94716392,1198,FALSE,8597,FALSE,3450,Russian
24473651,2575,TRUE,10518,FALSE,2362,Russian
96637586,1180,FALSE,3823,FALSE,2505,Russian
99111348,1155,FALSE,982,FALSE,2387,Russian
89147602,1262,FALSE,3871,FALSE,2811,Russian
108947006,996,TRUE,1313,FALSE,851,Russian
27837463,2247,FALSE,610,FALSE,3296,Russian
77109091,1399,TRUE,50383,FALSE,3141,Russian
50983262,1805,FALSE,23143,FALSE,2345,Russian
52646785,1773,FALSE,624,FALSE,2627,Russian
38624842,2122,FALSE,739238,TRUE,2920,Russian
99914899,1119,FALSE,942,FALSE,2772,Russian
86364154,1296,FALSE,2400,FALSE,2168,Russian
42970834,1993,FALSE,621745,TRUE,1999,Russian
108910109,933,TRUE,1107,FALSE,833,Russian
85089605,1310,FALSE,90416,FALSE,3977,Russian
130872493,790,FALSE,2237,FALSE,2781,Russian
42383116,2008,FALSE,15670,FALSE,3100,Russian
60400086,1636,TRUE,2469,FALSE,256,Russian
140849905,678,FALSE,3521,FALSE,2552,Russian
27618715,2451,FALSE,14901,FALSE,1823,Russian
109111932,1037,TRUE,58467,FALSE,4225,Russian
129949803,815,FALSE,25085,FALSE,55,Russian
43309970,1955,FALSE,35061,FALSE,3727,Russian
27862868,2427,FALSE,29959,FALSE,987,Russian
73529070,1451,TRUE,73491,FALSE,3082,Russian
93596523,1182,FALSE,20342,FALSE,1540,Russian
190109822,273,FALSE,2685,FALSE,3290,Russian
93933553,1211,FALSE,63892,FALSE,2164,Russian
88524937,1276,FALSE,39614,TRUE,1159,Russian
110671341,985,FALSE,1185,FALSE,483,Russian
18130715,2879,FALSE,128850,FALSE,952,Russian
41507737,2033,TRUE,50402,FALSE,3731,Russian
124858692,873,FALSE,1164,FALSE,2334,Russian
110170079,1025,FALSE,8844,FALSE,2155,Russian
12826356,3059,FALSE,473225,FALSE,3871,Russian
64065534,1585,FALSE,7864,FALSE,4379,Russian
95458783,1192,FALSE,7156,FALSE,2800,Russian
140595525,670,FALSE,15407,FALSE,2335,Russian
69676088,1511,FALSE,91842,TRUE,1630,Russian
34244570,2248,FALSE,1413978,TRUE,1063,Russian
63623030,1581,FALSE,28724,FALSE,2096,Russian
65464360,1562,FALSE,5724,FALSE,1102,Russian
65888549,1556,FALSE,21564,FALSE,154,Russian
45563749,1851,FALSE,19987,FALSE,4300,Russian
115764998,972,FALSE,812144,TRUE,1165,Russian
71705146,1482,FALSE,91512,FALSE,310,Russian
71455098,1450,FALSE,971,FALSE,4221,Russian
90396570,1255,FALSE,737947,TRUE,3175,Russian
86207934,1296,FALSE,263,FALSE,1842,Russian
133300501,776,FALSE,3676,FALSE,143,Russian
159767235,489,FALSE,2894,FALSE,3613,Russian
116732965,961,TRUE,51269,FALSE,2709,Russian
188664211,272,TRUE,3431,FALSE,1289,Russian
170160394,422,TRUE,5317,FALSE,2310,Russian
135004871,752,FALSE,2609,FALSE,380,Russian
103556190,1105,TRUE,18732,FALSE,595,Russian
43404621,1980,FALSE,19902,FALSE,1780,Russian
118028828,950,TRUE,12460,FALSE,3520,Russian
77461960,1394,TRUE,36659,FALSE,3464,Russian
81269588,1351,FALSE,6785,FALSE,2688,Russian
88692625,1275,FALSE,274037,FALSE,3169,Russian
63748942,1590,FALSE,108210,FALSE,3686,Russian
163000740,302,FALSE,384,FALSE,2381,Russian
122013698,891,FALSE,283,FALSE,2180,Russian
89182414,1269,FALSE,293015,FALSE,2274,Russian
62376382,1593,TRUE,4232,FALSE,1316,Russian
103333737,1108,FALSE,205133,TRUE,2732,Russian
76038482,1387,FALSE,1195,FALSE,182,Russian
50586524,1814,FALSE,16456,FALSE,490,Russian
40292348,2065,FALSE,2253,FALSE,2170,Russian
97938243,1163,FALSE,1357,FALSE,486,Russian
74678712,1435,FALSE,727316,FALSE,234,Russian
90277371,1257,TRUE,10358,FALSE,818,Russian
42568888,2004,FALSE,116959,FALSE,1702,Russian
100960214,1138,FALSE,454,FALSE,2030,Russian
42101166,1986,FALSE,3609,FALSE,1304,Russian
81034115,1353,FALSE,13428,FALSE,3719,Russian
137192875,726,FALSE,256694,TRUE,776,Russian
39358198,2096,FALSE,224857,FALSE,2021,Russian
31207549,2294,FALSE,7808,FALSE,2233,Russian
76398589,1409,TRUE,26142,FALSE,4382,Russian
77452295,1391,FALSE,14814,FALSE,2695,Russian
50518871,1786,TRUE,46919,FALSE,3692,Russian
37732842,2156,FALSE,29009,FALSE,266,Russian
10558045,3160,TRUE,21531,FALSE,3561,Russian
61473091,1603,FALSE,78319,FALSE,175,Russian
36152384,2220,FALSE,18432,FALSE,580,Russian
31093183,2319,FALSE,18532,FALSE,2394,Russian
137915810,711,FALSE,9534,FALSE,1826,Russian
156618136,518,FALSE,9211,FALSE,1820,Russian
141695013,671,TRUE,12832,FALSE,3253,Russian
115335021,969,FALSE,4211,FALSE,3922,Russian
209469055,197,FALSE,3428,FALSE,4160,Russian
25058522,2574,FALSE,1898091,TRUE,3921,Russian
87277154,1282,TRUE,827,FALSE,4142,Russian
175943273,366,FALSE,992,FALSE,1948,Russian
183012472,322,TRUE,8871,FALSE,3574,Russian
81229844,1352,FALSE,2799,FALSE,3254,Russian
70867207,1492,FALSE,2985,FALSE,3357,Russian
66136700,1552,FALSE,2188,FALSE,1416,Russian
68864900,1519,TRUE,3439,FALSE,1558,Russian
113865039,990,FALSE,751,FALSE,2338,Russian
67320694,1539,FALSE,270320,TRUE,3711,Russian
55324092,1724,TRUE,2934,FALSE,1840,Russian
85535976,1299,FALSE,11399,FALSE,1724,Russian
21738013,2737,FALSE,232872,FALSE,3936,Russian
90033872,1258,TRUE,23835,FALSE,1998,Russian
45802786,1922,FALSE,31224,FALSE,695,Russian
24392656,2603,FALSE,165826,TRUE,2668,Russian
27781719,2450,FALSE,176927,FALSE,1394,Russian
43981618,1965,TRUE,21072,FALSE,3677,Russian
59024345,1662,FALSE,7729,FALSE,524,Russian
49033405,1853,TRUE,84084,FALSE,602,Russian
118082210,943,FALSE,2337,FALSE,1438,Russian
40169154,2071,FALSE,35989,FALSE,1993,Russian
38338667,2127,FALSE,22641,FALSE,3372,Russian
204172830,215,TRUE,3517,FALSE,1897,Russian
43630862,1955,FALSE,1343,FALSE,138,Russian
62118390,1622,FALSE,80095,FALSE,3494,Russian
113982835,987,FALSE,3746,FALSE,4002,Russian
42303726,1985,TRUE,863,FALSE,119,Russian
43080492,1989,FALSE,5199,FALSE,3673,Russian
123981529,884,FALSE,12564,FALSE,2003,Russian
29527740,2381,FALSE,3672,FALSE,1990,Russian
112567562,1000,FALSE,52785,FALSE,682,Russian
39553212,2079,TRUE,505,FALSE,1184,Russian
112440849,1004,FALSE,4488,FALSE,2655,Russian
185695418,303,TRUE,8278,FALSE,3904,Russian
114812177,981,FALSE,153796,FALSE,4222,Russian
79322290,1366,TRUE,13779,FALSE,3900,Russian
62349761,1617,FALSE,5545047,TRUE,240,Russian
84950512,1311,TRUE,2534,FALSE,4084,Russian
85441900,1306,FALSE,235185,TRUE,2240,Russian
65547785,1561,FALSE,2296,FALSE,1883,Russian
48789350,1855,FALSE,7784,FALSE,3144,Russian
178406644,357,TRUE,6066,FALSE,674,Russian
44130159,1957,FALSE,15847,FALSE,4167,Russian
60166079,1649,TRUE,493,FALSE,2138,Russian
39788922,2083,FALSE,69632,TRUE,204,Russian
137280982,725,TRUE,5302,FALSE,4067,Russian
108335538,1048,TRUE,620236,TRUE,2386,Russian
86532775,1291,FALSE,6522,FALSE,366,Russian
36374045,2210,FALSE,7994,FALSE,2115,Russian
74976549,1428,FALSE,2829,FALSE,1753,Russian
150756673,570,FALSE,152,FALSE,3975,Russian
107653237,1056,FALSE,7385,FALSE,1144,Russian
54955433,1700,FALSE,7854,FALSE,3341,Russian
167297790,440,TRUE,2981,FALSE,410,Russian
55256242,1727,FALSE,6689,FALSE,639,Russian
29934706,2364,FALSE,25971,FALSE,605,Russian
141420832,674,FALSE,22363,FALSE,1232,Russian
107341987,1060,TRUE,4216,FALSE,1169,Russian
41107930,2025,FALSE,6768,FALSE,258,Russian
121092088,915,TRUE,9736,FALSE,2147,Russian
115230227,975,TRUE,28941,FALSE,828,Russian
104717035,1089,FALSE,5567163,TRUE,208,Russian
154596549,535,FALSE,8223,FALSE,3887,Russian
100745288,1139,FALSE,2417,FALSE,2493,Russian
121587652,910,TRUE,7703,FALSE,1050,Russian
122327382,904,FALSE,11453,FALSE,2341,Russian
89073420,1063,FALSE,1233,FALSE,1389,Russian
49203652,1834,FALSE,4595,FALSE,1320,Russian
83733624,1310,FALSE,5608,FALSE,1668,Russian
104258523,1095,FALSE,39453,FALSE,3771,Russian
92281479,1231,FALSE,1848,FALSE,3581,Russian
50390276,1819,FALSE,6181,FALSE,1651,Russian
150222719,578,FALSE,2654,FALSE,3156,Russian
30773965,2332,FALSE,928770,TRUE,2533,Russian
37931409,2147,FALSE,2408,FALSE,1288,Russian
38180963,2139,TRUE,74110,FALSE,3280,Russian
54933395,1733,FALSE,60897,FALSE,3170,Russian
48164614,1862,FALSE,27,FALSE,3527,Russian
170508841,419,TRUE,7303,FALSE,301,Russian
91658558,1239,FALSE,166840,FALSE,3386,Russian
20632757,2790,FALSE,3559973,TRUE,528,Russian
215373812,176,TRUE,4438,FALSE,3229,Russian
47047374,1896,FALSE,122854,TRUE,384,Russian
38194173,2139,TRUE,7938,FALSE,1607,Russian
130185842,810,FALSE,32501,FALSE,2513,Russian
69240035,1513,FALSE,23991,FALSE,663,Russian
112762980,984,FALSE,16858,FALSE,51,Russian
127983787,829,TRUE,19648,FALSE,86,Russian
46352726,1869,FALSE,4849,FALSE,1260,Russian
80575960,1359,FALSE,6818,FALSE,2566,Russian
52935123,1755,TRUE,1106,FALSE,621,Russian
88050952,1282,FALSE,15539,FALSE,1912,Russian
73674054,1448,FALSE,6654,FALSE,1775,Russian
123364886,892,TRUE,222015,FALSE,830,Russian
114514202,984,TRUE,573149,TRUE,3368,Russian
95147768,1197,FALSE,90713,FALSE,3089,Russian
51868739,1787,FALSE,8066,FALSE,2727,Russian
71745774,1481,FALSE,24216,FALSE,759,Russian
40592416,2039,TRUE,1668,FALSE,563,Russian
21802540,2735,TRUE,104155193,TRUE,2824,Russian
88366939,1279,FALSE,2297,FALSE,3810,Russian
52405771,1777,FALSE,978059,TRUE,823,Russian
74988878,1431,FALSE,209627,FALSE,3982,Russian
79149910,1374,FALSE,9636,FALSE,3691,Russian
23111522,2667,TRUE,1442662,TRUE,1644,Russian
15167749,2964,FALSE,1784926,TRUE,3526,Russian
30586689,2340,FALSE,107296,FALSE,3124,Russian
142843186,656,FALSE,8560,FALSE,3966,Russian
102450292,1119,FALSE,3650,FALSE,607,Russian
70020867,1507,FALSE,30307,FALSE,2028,Russian
131769035,794,TRUE,10656,FALSE,2271,Russian
113256516,997,TRUE,13222,FALSE,2375,Russian
112715912,1002,FALSE,12341,FALSE,4271,Russian
32124110,1882,FALSE,35046,FALSE,1712,Russian
17343667,2901,FALSE,96801,FALSE,640,Russian
114541276,983,FALSE,22519,FALSE,393,Russian
38063549,2143,TRUE,18531,FALSE,360,Russian
35768443,2237,FALSE,106529,FALSE,2542,Russian
30960111,2324,TRUE,110174,FALSE,1345,Russian
132585694,732,FALSE,876,FALSE,2853,Russian
42280347,2009,FALSE,22199,FALSE,763,Russian
52021178,1784,FALSE,53574,FALSE,1044,Russian
27657188,2449,FALSE,66660,FALSE,529,Russian
40592297,2057,FALSE,16948,FALSE,1209,Russian
59685535,1626,TRUE,23635,FALSE,1369,Russian
48326673,1869,FALSE,354064,TRUE,1089,Russian
49208615,1831,FALSE,2125,FALSE,2961,Russian
30729551,2321,FALSE,324442,FALSE,877,Russian
31091167,2319,TRUE,12586,FALSE,1334,Russian
38996473,2103,FALSE,725,FALSE,1352,Russian
50946869,1805,FALSE,21959,FALSE,443,Russian
141798034,669,TRUE,2477,FALSE,2645,Russian
67717536,1523,TRUE,3680,FALSE,1295,Russian
149717816,569,FALSE,4834,FALSE,445,Russian
103740057,1103,FALSE,197932,FALSE,2506,Russian
43347918,1971,FALSE,5845,FALSE,2146,Russian
11921530,3101,FALSE,139002,FALSE,1818,Russian
96995007,1171,FALSE,3723,FALSE,910,Russian
109638395,1028,TRUE,8921,FALSE,2555,Russian
119432260,931,TRUE,27899,FALSE,582,Russian
113389715,996,FALSE,9912,FALSE,2246,Russian
25435212,2556,FALSE,6409,FALSE,3838,Russian
96357102,1182,TRUE,58349,FALSE,1474,Russian
50165464,1815,FALSE,10541,FALSE,3361,Russian
99923442,1147,FALSE,1517,FALSE,2949,Russian
49131960,1851,FALSE,11360,FALSE,2389,Russian
45657213,1925,FALSE,177433,TRUE,1672,Russian
51388379,1772,TRUE,662,FALSE,4259,Russian
103469546,1099,TRUE,7739,FALSE,2420,Russian
27653152,2451,FALSE,5235,FALSE,2705,Russian
132539162,781,FALSE,2919,FALSE,430,Russian
42275923,2012,FALSE,53255,FALSE,1401,Russian
73628665,1449,TRUE,1510907,FALSE,3786,Russian
41511410,2033,TRUE,101869,FALSE,1348,Russian
104243644,1095,FALSE,3331,FALSE,238,Russian
99223412,1155,FALSE,4091,FALSE,1003,Russian
97604503,1171,FALSE,31510,FALSE,2638,Russian
87150710,1290,FALSE,34845,FALSE,378,Russian
128659108,803,FALSE,3585,FALSE,3215,Russian
28128638,2435,FALSE,24377,FALSE,2885,Russian
134538027,760,FALSE,3544,FALSE,439,Russian
73575076,1449,TRUE,42507,FALSE,4361,Russian
163425974,451,TRUE,3561,FALSE,1986,Russian
41706797,1972,FALSE,3963,FALSE,701,Russian
40259584,2068,FALSE,48747,FALSE,2174,Russian
52252660,1780,TRUE,12870,FALSE,1985,Russian
46692043,1903,FALSE,51992,FALSE,3064,Russian
64153386,1446,FALSE,12445,FALSE,960,Russian
81367171,1350,FALSE,186304,TRUE,2237,Russian
93101177,1221,FALSE,12498,FALSE,3869,Russian
39264328,2000,FALSE,5559,FALSE,232,Russian
159892555,488,FALSE,6555,FALSE,586,Russian
115847636,971,FALSE,630537,TRUE,2407,Russian
151027908,571,TRUE,16059,FALSE,98,Russian
144676530,637,FALSE,29788,FALSE,3049,Russian
141758769,667,FALSE,2856,FALSE,2326,Russian
25832747,2539,FALSE,13043,FALSE,3181,Russian
140332131,686,FALSE,179052,FALSE,1655,Russian
59918357,1653,FALSE,45039,FALSE,2234,Russian
122607126,901,TRUE,44923,FALSE,618,Russian
54153201,1746,FALSE,319270,TRUE,3813,Russian
128754957,828,FALSE,33860,FALSE,684,Russian
21942882,2727,FALSE,40123,FALSE,2481,Russian
39515624,2089,FALSE,38231,FALSE,2944,Russian
113630910,990,FALSE,3416,FALSE,4201,Russian
80405734,1361,FALSE,23751,FALSE,665,Russian
23308993,2655,TRUE,9234019,TRUE,1456,Russian
87043995,1290,FALSE,1131,FALSE,2114,Russian
117252369,956,FALSE,78629,FALSE,141,Russian
80228327,1361,FALSE,2588,FALSE,2159,Russian
151141374,569,FALSE,599010,TRUE,3789,Russian
84663841,1315,FALSE,65093,FALSE,4107,Russian
38713832,2117,FALSE,6523,FALSE,3486,Russian
101192446,1136,FALSE,1500,FALSE,2557,Russian
44213453,1957,TRUE,16941,FALSE,650,Russian
42154697,2015,FALSE,1069,FALSE,3617,Russian
64780136,1531,FALSE,8749,FALSE,3145,Russian
128509353,830,FALSE,136374,TRUE,273,Russian
172385272,406,FALSE,7015,FALSE,539,Russian
21123123,2763,FALSE,2734,FALSE,163,Russian
176401335,374,FALSE,14683,FALSE,1577,Russian
155644238,526,TRUE,17002,FALSE,1059,Russian
135452302,711,TRUE,146,FALSE,3028,Russian
126368087,855,FALSE,13371,FALSE,3402,Russian
